assertion_id,subject_id,subject_name,predicate,object_id,object_name,directionality,confidence,validation_status,extraction_method,first_known_position,evidence_passage_id,epistemic_status,effective_predicate
A_9082d8757b96,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,954,BK_P00954,machine-proposed,FINANCIAL
A_5168e3940c94,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,964,BK_P00964,machine-proposed,FAMILY
A_2778f749b924,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,964,BK_P00964,machine-proposed,FAMILY
A_38d955ab2b77,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,964,BK_P00964,machine-proposed,FAMILY
A_2ac686273279,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,964,BK_P00964,machine-proposed,FINANCIAL
A_46744be0b08e,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,964,BK_P00964,machine-proposed,FINANCIAL
A_8b4146f310b9,CHAR_006,Agrafena Alexandrovna Svetlova,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,964,BK_P00964,machine-proposed,FINANCIAL
A_d8a1a7185c85,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,965,BK_P00965,machine-proposed,FAMILY
A_9d780d893c9d,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,966,BK_P00966,machine-proposed,FAMILY
A_c13917e38358,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,967,BK_P00967,machine-proposed,FAMILY
A_13b748bda777,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,967,BK_P00967,machine-proposed,FAMILY
A_7a56094794c6,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,967,BK_P00967,machine-proposed,FAMILY
A_4ccba4370569,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,978,BK_P00978,machine-proposed,FAMILY
A_701878aa7663,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_008,Zosima,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,978,BK_P00978,machine-proposed,CONFLICT
A_435cb8068e61,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,981,BK_P00981,machine-proposed,FAMILY
A_f6d3f554ecdf,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,981,BK_P00981,machine-proposed,FAMILY
A_49e40ae9f602,CHAR_007,Katerina Ivanovna Verkhovtseva,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,981,BK_P00981,machine-proposed,FAMILY
A_77a4d6070486,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,981,BK_P00981,machine-proposed,ROMANTIC
A_6cd7d2886296,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_008,Zosima,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,981,BK_P00981,machine-proposed,ROMANTIC
A_fac8d463ccc0,CHAR_007,Katerina Ivanovna Verkhovtseva,ROMANTIC,CHAR_008,Zosima,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,981,BK_P00981,machine-proposed,ROMANTIC
A_f962c6e84da3,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_c4f03cedad98,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_767ab902a672,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_6c856907e344,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_25fb60284cce,CHAR_007,Katerina Ivanovna Verkhovtseva,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_11687a947c4a,CHAR_007,Katerina Ivanovna Verkhovtseva,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_4e5724e7b3be,CHAR_007,Katerina Ivanovna Verkhovtseva,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_e16cb35eced1,CHAR_008,Zosima,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_1054efe168ee,CHAR_008,Zosima,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_2cc41129114d,CHAR_013,Madame Khokhlakov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,FAMILY
A_7650fd9d01eb,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_0f154d8ba56d,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_008,Zosima,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_1b6195cca207,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_5392fcfd8dce,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_f5fe54160eb7,CHAR_007,Katerina Ivanovna Verkhovtseva,SOCIAL,CHAR_008,Zosima,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_9ddeb48d8b27,CHAR_007,Katerina Ivanovna Verkhovtseva,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_7d9b975dd61d,CHAR_007,Katerina Ivanovna Verkhovtseva,SOCIAL,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_d2eba9273b28,CHAR_008,Zosima,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_5d99c724c058,CHAR_008,Zosima,SOCIAL,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_a06c31e31351,CHAR_013,Madame Khokhlakov,SOCIAL,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,982,BK_P00982,machine-proposed,SOCIAL
A_1b26cc57e6b8,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,990,BK_P00990,machine-proposed,FAMILY
A_f9ba9784e13d,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,993,BK_P00993,machine-proposed,FAMILY
A_27bc225c3ab6,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_008,Zosima,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,993,BK_P00993,machine-proposed,ROMANTIC
A_434bff4dad20,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_008,Zosima,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,993,BK_P00993,machine-proposed,CONFLICT
A_e8ad35bb4ec9,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,996,BK_P00996,machine-proposed,FAMILY
A_6342a893c0ff,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,996,BK_P00996,machine-proposed,FAMILY
A_0022268b6ac6,CHAR_008,Zosima,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,996,BK_P00996,machine-proposed,FAMILY
A_b745ad5a527d,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,997,BK_P00997,machine-proposed,FAMILY
A_5bb16fc1a886,CHAR_008,Zosima,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1002,BK_P01002,machine-proposed,FAMILY
A_a8fe4f329605,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1041,BK_P01041,machine-proposed,FAMILY
A_ce76413cf052,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_008,Zosima,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,1041,BK_P01041,machine-proposed,SOCIAL
A_a078789e4e04,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1042,BK_P01042,machine-proposed,FAMILY
A_c4899b4a081c,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1049,BK_P01049,machine-proposed,FAMILY
A_918310b859da,CHAR_004,Alexei Fyodorovich Karamazov,SOCIAL,CHAR_008,Zosima,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,1049,BK_P01049,machine-proposed,SOCIAL
A_0ea8f799f2cc,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1050,BK_P01050,machine-proposed,FAMILY
A_33e777d98f15,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1063,BK_P01063,machine-proposed,FAMILY
A_bae4fd4f47d9,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1063,BK_P01063,machine-proposed,FINANCIAL
A_30a3cd0619d2,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,ROMANTIC
A_b414c69ee80b,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,ROMANTIC
A_f83699257708,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,ROMANTIC
A_53a46f302156,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,ROMANTIC
A_1f64f541efd9,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,ROMANTIC
A_f66ef4972636,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,ROMANTIC
A_d2b5b4804e40,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,FINANCIAL
A_61b75eb5e345,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,FINANCIAL
A_c9ae2a0b4c59,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,FINANCIAL
A_2e86530cefea,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,FINANCIAL
A_fd166db0d9fd,CHAR_003,Ivan Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,FINANCIAL
A_d8ca5cfadc8f,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,1065,BK_P01065,machine-proposed,FINANCIAL
A_93735b5c5c45,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1079,BK_P01079,machine-proposed,ROMANTIC
A_93fe8ca6fe43,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1079,BK_P01079,machine-proposed,ROMANTIC
A_0260ad9917a4,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1079,BK_P01079,machine-proposed,ROMANTIC
A_eb12acfceb7e,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1093,BK_P01093,machine-proposed,FAMILY
A_8ca38772a79d,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1093,BK_P01093,machine-proposed,FAMILY
A_604552b0bc00,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1093,BK_P01093,machine-proposed,FAMILY
A_461f32851ee7,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1094,BK_P01094,machine-proposed,FAMILY
A_f594f7034f38,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1144,BK_P01144,machine-proposed,FAMILY
A_f9afe879549f,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1144,BK_P01144,machine-proposed,FAMILY
A_a3803cb1b643,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1144,BK_P01144,machine-proposed,FAMILY
A_0346752cd58c,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1144,BK_P01144,machine-proposed,FAMILY
A_45b51e96f426,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1144,BK_P01144,machine-proposed,FAMILY
A_7b18d9b3cba6,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1144,BK_P01144,machine-proposed,FAMILY
A_34a33759f24b,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1152,BK_P01152,machine-proposed,FAMILY
A_0ae0e5b59262,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1152,BK_P01152,machine-proposed,FAMILY
A_b7e6953b61a2,CHAR_008,Zosima,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1152,BK_P01152,machine-proposed,FAMILY
A_08f47d2e2581,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1166,BK_P01166,machine-proposed,FAMILY
A_b8027a16b1a6,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1186,BK_P01186,machine-proposed,FAMILY
A_53d66ac3f27b,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1186,BK_P01186,machine-proposed,ROMANTIC
A_36733c7a306d,CHAR_004,Alexei Fyodorovich Karamazov,CONFLICT,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,1186,BK_P01186,machine-proposed,CONFLICT
A_ac2f684a297e,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_c15f1b7b0113,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_9b762a69175d,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_b6b96931c89c,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_498d4f1ec4ee,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_3f57d5572d3f,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_0a3c6563d82c,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_e233caebfaf3,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_bc8fcc6a1e4f,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_c9abd2239a8e,CHAR_013,Madame Khokhlakov,FAMILY,CHAR_014,Lise Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1204,BK_P01204,machine-proposed,FAMILY
A_898fec835bbd,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_be1d98b50b0c,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_3cd446a18fe1,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_e5ec88856047,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_31b9b8c962e4,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_6453a8a08e7d,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_cfc0c0a025f5,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_6eb43ba5bde0,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_ec97400bc37f,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_bf627058f4f8,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_10c70113e545,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_45f8037c7e23,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_de3eaf1f878c,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_f548f458de24,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_e84276455720,CHAR_007,Katerina Ivanovna Verkhovtseva,FAMILY,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,FAMILY
A_1f976a5561ed,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,ROMANTIC
A_65886b91ef45,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,ROMANTIC
A_1fbe0ea3b182,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,ROMANTIC
A_a0b493bba89f,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,ROMANTIC
A_927c28fb238a,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,1206,BK_P01206,machine-proposed,ROMANTIC
